date,stock_id,HoldingSharesLevel,people,percent,unit
2026-04-30,3576,"200,001-400,000",253,4.26,69371460
2026-04-30,3710,"50,001-100,000",450,11.05,31760783
2026-04-30,3576,"400,001-600,000",75,2.23,36341344
2026-04-30,3576,"600,001-800,000",23,0.99,16189530
2026-04-30,3576,"800,001-1,000,000",20,1.11,18178193
2026-04-30,3576,"more than 1,000,001",72,32.3,525861489
2026-04-30,3576,total,228355,100.0,1627795375
2026-04-30,3576,差異數調整（說明4）,0,0.0,0
2026-04-30,3710,差異數調整（說明4）,0,0.0,0
2026-04-30,3710,total,48911,100.0,287250734
2026-04-30,3710,"more than 1,000,001",28,21.39,61469992
2026-04-30,3710,"800,001-1,000,000",4,1.28,3699703
2026-04-30,3710,"600,001-800,000",15,3.47,9968717
2026-04-30,3710,"30,001-40,000",346,4.35,12508237
2026-04-30,3710,"20,001-30,000",673,5.99,17229087
2026-04-30,3709,"50,001-100,000",60,3.47,4357718
2026-04-30,3709,"100,001-200,000",27,3.11,3910284
2026-04-30,3583,"5,001-10,000",356,3.42,2754935
2026-04-30,3580,"10,001-15,000",143,4.76,1881964
2026-04-30,3583,"50,001-100,000",25,2.18,1758462
2026-04-30,3583,"30,001-40,000",26,1.13,910624
2026-04-30,3706,"1,000-5,000",97490,14.78,196279217
2026-04-30,3583,"20,001-30,000",32,1.02,823529
2026-04-30,3583,"10,001-15,000",92,1.46,1175582
2026-04-30,3583,"1,000-5,000",8915,16.89,13574123
2026-04-30,3712,"20,001-30,000",347,3.59,8854955
2026-04-30,3583,1-999,17149,2.24,1803927
2026-04-30,3710,1-999,31552,0.31,915282
2026-04-30,3710,"1,000-5,000",10791,8.75,25155881
2026-04-30,3710,"5,001-10,000",2799,7.84,22538639
2026-04-30,3710,"10,001-15,000",1000,4.37,12553503
2026-04-30,3712,"30,001-40,000",164,2.38,5862013
2026-04-30,3710,"15,001-20,000",703,4.57,13142644
2026-04-30,3583,"200,001-400,000",14,4.91,3949847
2026-04-30,3583,"400,001-600,000",1,0.73,589447
2026-04-30,3714,1-999,90948,1.43,10606338
2026-04-30,3583,"800,001-1,000,000",1,1.14,916424
2026-04-30,3583,"more than 1,000,001",15,54.4,43710650
2026-04-30,3583,"15,001-20,000",45,1.02,826522
2026-04-30,3583,差異數調整（說明4）,0,0.0,0
2026-04-30,3709,差異數調整（說明4）,0,0.0,0
2026-04-30,3709,total,6889,100.0,125569450
2026-04-30,3709,"more than 1,000,001",6,63.22,79391700
2026-04-30,3709,"800,001-1,000,000",7,5.05,6352356
2026-04-30,3709,"600,001-800,000",5,2.73,3437226
2026-04-30,3709,"400,001-600,000",7,2.69,3380035
2026-04-30,3709,"200,001-400,000",18,4.11,5165583
2026-04-30,3583,"100,001-200,000",25,4.23,3404293
2026-04-30,3711,"200,001-400,000",340,2.2,98775406
2026-04-30,3360,"1,000-5,000",5796,16.04,12258578
2026-04-30,3360,1-999,37886,0.63,488350
2026-04-30,3363,"15,001-20,000",139,2.16,2456984
2026-04-30,3034,差異數調整（說明4）,0,0.0,0
2026-04-30,3363,"5,001-10,000",771,4.87,5541120
2026-04-30,3374,差異數調整（說明4）,1,0.0,-5000
2026-04-30,3374,total,50293,100.0,271364316
2026-04-30,3374,"more than 1,000,001",17,51.71,140327950
2026-04-30,3374,"800,001-1,000,000",4,1.31,3575017
2026-04-30,3374,"600,001-800,000",2,0.53,1447000
2026-04-30,3374,"400,001-600,000",11,1.86,5055339
2026-04-30,3035,"40,001-50,000",86,1.53,3996750
2026-04-30,3035,"100,001-200,000",62,3.23,8438259
2026-04-30,3362,"40,001-50,000",39,1.24,1772943
2026-04-30,3363,total,58578,100.0,113640567
2026-04-30,3363,"100,001-200,000",57,7.38,8387328
2026-04-30,3363,"200,001-400,000",34,8.36,9504853
2026-04-30,3363,"400,001-600,000",10,4.27,4862610
2026-04-30,3363,"600,001-800,000",7,4.41,5016119
2026-04-30,3363,"800,001-1,000,000",1,0.79,899288
2026-04-30,3363,"more than 1,000,001",18,36.64,41647161
2026-04-30,3363,差異數調整（說明4）,0,0.0,0
2026-04-30,3035,"200,001-400,000",27,2.9,7564661
2026-04-30,3036,差異數調整（說明4）,0,0.0,0
2026-04-30,3036,total,59534,100.0,1269149801
2026-04-30,3036,"more than 1,000,001",116,84.28,1069743875
2026-04-30,3036,"800,001-1,000,000",28,1.99,25299472
2026-04-30,3036,"600,001-800,000",31,1.67,21314563
2026-04-30,3036,"400,001-600,000",38,1.43,18156355
2026-04-30,3363,"50,001-100,000",80,4.67,5312790
2026-04-30,3363,"40,001-50,000",39,1.52,1738147
2026-04-30,3034,"more than 1,000,001",90,58.42,355499061
2026-04-30,3363,"30,001-40,000",72,2.2,2502827
2026-04-30,3034,"800,001-1,000,000",19,2.78,16963855
2026-04-30,3034,"600,001-800,000",32,3.68,22406596
2026-04-30,3379,"1,000-5,000",4796,23.43,8915045
2026-04-30,3379,1-999,24069,0.65,247919
2026-04-30,3035,"10,001-15,000",984,4.76,12406944
2026-04-30,3035,"15,001-20,000",477,3.34,8726880
2026-04-30,3035,"20,001-30,000",392,3.84,10011155
2026-04-30,3035,"30,001-40,000",158,2.15,5627001
2026-04-30,3374,"40,001-50,000",73,1.23,3357983
2026-04-30,3374,"50,001-100,000",112,2.91,7921967
2026-04-30,3374,"100,001-200,000",61,3.24,8799706
2026-04-30,3034,"40,001-50,000",108,0.8,4911517
2026-04-30,3379,"30,001-40,000",21,2.02,770313
2026-04-30,3379,"20,001-30,000",61,4.0,1525369
2026-04-30,3379,"15,001-20,000",74,3.55,1354254
2026-04-30,3379,"10,001-15,000",146,4.93,1878797
2026-04-30,3379,"5,001-10,000",486,9.9,3766934
2026-04-30,3034,1-999,72529,1.52,9291338
2026-04-30,3363,"1,000-5,000",10500,14.98,17028173
2026-04-30,3363,1-999,46477,2.67,3037231
2026-04-30,3034,"1,000-5,000",34338,9.84,59928271
2026-04-30,3034,"5,001-10,000",2528,3.09,18817848
2026-04-30,3034,"10,001-15,000",685,1.41,8630655
2026-04-30,3034,"15,001-20,000",340,1.0,6138034
2026-04-30,3034,"20,001-30,000",351,1.42,8695888
2026-04-30,3034,"30,001-40,000",152,0.88,5376705
2026-04-30,3034,"50,001-100,000",225,2.56,15604871
2026-04-30,3374,"200,001-400,000",21,2.23,6077830
2026-04-30,3034,"100,001-200,000",150,3.54,21597687
2026-04-30,3034,"200,001-400,000",112,5.02,30591776
2026-04-30,3034,"400,001-600,000",49,3.95,24057367
2026-04-30,3034,total,111708,100.0,608511469
2026-04-30,3363,"20,001-30,000",100,2.12,2415675
2026-04-30,3363,"10,001-15,000",273,2.89,3290261
2026-04-30,3362,差異數調整（說明4）,0,0.0,0
2026-04-30,3035,total,114180,100.0,260550313
2026-04-30,3362,total,24469,100.0,142445475
2026-04-30,3372,"1,000-5,000",12137,14.49,25406994
2026-04-30,3036,"1,000-5,000",15424,2.24,28504376
2026-04-30,3036,"5,001-10,000",1776,1.03,13171615
2026-04-30,3036,"10,001-15,000",569,0.55,7060735
2026-04-30,3036,"15,001-20,000",312,0.44,5598223
2026-04-30,3036,"20,001-30,000",371,0.72,9168822
2026-04-30,3036,"30,001-40,000",173,0.48,6109417
2026-04-30,3379,"40,001-50,000",20,2.46,937256
2026-04-30,3379,"50,001-100,000",37,6.52,2480366
2026-04-30,3379,"100,001-200,000",17,6.35,2417507
2026-04-30,3030,差異數調整（說明4）,0,0.0,0
2026-04-30,3390,"400,001-600,000",6,3.69,2934554
2026-04-30,3390,"600,001-800,000",5,4.54,3605305
2026-04-30,3390,"800,001-1,000,000",2,2.16,1718552
2026-04-30,3390,"more than 1,000,001",4,19.54,15508590
2026-04-30,3390,total,58350,100.0,79329659
2026-04-30,3390,差異數調整（說明4）,0,0.0,0
2026-04-30,3030,total,30001,100.0,236216000
2026-04-30,3379,"200,001-400,000",10,6.47,2462321
2026-04-30,3030,"more than 1,000,001",25,53.93,127392986
2026-04-30,3030,"800,001-1,000,000",7,2.52,5953415
2026-04-30,3030,"600,001-800,000",4,1.13,2679352
2026-04-30,3030,"400,001-600,000",15,3.09,7309120
2026-04-30,3030,"200,001-400,000",49,5.83,13775331
2026-04-30,3030,"100,001-200,000",78,4.55,10758745
2026-04-30,3390,"200,001-400,000",30,10.54,8364776
2026-04-30,3390,"100,001-200,000",43,7.58,6016515
2026-04-30,3372,"15,001-20,000",384,4.1,7195464
2026-04-30,3035,"1,000-5,000",44447,30.94,80628988
2026-04-30,3035,"5,001-10,000",3777,10.83,28223846
2026-04-30,3372,"20,001-30,000",286,4.19,7351600
2026-04-30,3035,1-999,63571,2.69,7011617
2026-04-30,3035,"800,001-1,000,000",5,1.73,4532281
2026-04-30,3035,"more than 1,000,001",11,23.57,61416910
2026-04-30,3362,"more than 1,000,001",20,49.1,69951790
2026-04-30,3362,"800,001-1,000,000",4,2.63,3752311
2026-04-30,3362,"600,001-800,000",11,5.49,7822622
2026-04-30,3362,"400,001-600,000",10,3.66,5217014
2026-04-30,3362,"200,001-400,000",13,2.35,3360369
2026-04-30,3362,"100,001-200,000",30,2.88,4112911
2026-04-30,3036,"200,001-400,000",88,1.97,25070986
2026-04-30,3036,"100,001-200,000",119,1.33,16995639
2026-04-30,3036,"50,001-100,000",220,1.2,15333991
2026-04-30,3372,"50,001-100,000",157,6.33,11112215
2026-04-30,3035,"400,001-600,000",10,1.81,4731584
2026-04-30,3390,"20,001-30,000",147,4.62,3668531
2026-04-30,3035,"600,001-800,000",9,2.39,6231488
2026-04-30,3035,差異數調整（說明4）,0,0.0,0
2026-04-30,3372,"5,001-10,000",1775,8.31,14572377
2026-04-30,3036,1-999,40163,0.22,2808555
2026-04-30,3372,差異數調整（說明4）,0,0.0,0
2026-04-30,3372,total,54212,100.0,175324000
2026-04-30,3372,"more than 1,000,001",16,43.96,77079070
2026-04-30,3372,"800,001-1,000,000",1,0.48,847564
2026-04-30,3372,"600,001-800,000",1,0.35,621766
2026-04-30,3372,"400,001-600,000",6,1.6,2822411
2026-04-30,3372,"200,001-400,000",19,2.7,4741533
2026-04-30,3372,"100,001-200,000",59,4.91,8611034
2026-04-30,3372,"40,001-50,000",85,2.24,3933291
2026-04-30,3036,"40,001-50,000",106,0.37,4813177
2026-04-30,3372,"30,001-40,000",113,2.3,4041633
2026-04-30,3390,"15,001-20,000",162,3.74,2974785
2026-04-30,3438,"5,001-10,000",571,9.34,4406565
2026-04-30,3438,"15,001-20,000",100,3.93,1858284
2026-04-30,3105,"400,001-600,000",22,2.56,10860768
2026-04-30,3438,"30,001-40,000",20,1.5,712149
2026-04-30,3085,差異數調整（說明4）,0,0.0,0
2026-04-30,3434,差異數調整（說明4）,0,0.0,0
2026-04-30,3434,total,6053,100.0,35754740
2026-04-30,3430,差異數調整（說明4）,0,0.0,0
2026-04-30,3432,"800,001-1,000,000",2,4.08,1726013
2026-04-30,3432,"600,001-800,000",1,1.5,634000
2026-04-30,3432,"400,001-600,000",2,2.44,1031245
2026-04-30,3432,"200,001-400,000",1,0.91,388000
2026-04-30,3432,"100,001-200,000",14,4.55,1924034
2026-04-30,3432,"50,001-100,000",27,4.8,2030823
2026-04-30,3432,"40,001-50,000",6,0.66,280845
2026-04-30,3432,"30,001-40,000",14,1.13,478061
2026-04-30,3432,"20,001-30,000",34,2.13,901424
2026-04-30,3432,"15,001-20,000",59,2.59,1094502
2026-04-30,3432,"10,001-15,000",74,2.14,903930
2026-04-30,3432,"5,001-10,000",235,4.15,1752861
2026-04-30,3432,"1,000-5,000",2026,9.36,3956548
2026-04-30,3432,1-999,1405,1.02,430772
2026-04-30,3430,total,31010,100.0,33716085
2026-04-30,3432,total,3908,100.0,42230000
2026-04-30,3430,"more than 1,000,001",6,33.6,11328901
2026-04-30,3430,"800,001-1,000,000",0,0.0,0
2026-04-30,3430,"600,001-800,000",1,1.82,616779
2026-04-30,3430,"400,001-600,000",3,4.17,1409000
2026-04-30,3430,"200,001-400,000",10,8.53,2878459
2026-04-30,3430,"100,001-200,000",26,11.26,3797417
2026-04-30,3430,"50,001-100,000",27,5.96,2012301
2026-04-30,3430,"40,001-50,000",8,1.05,357122
2026-04-30,3085,total,3088,100.0,69019288
2026-04-30,3062,"600,001-800,000",18,3.8,12555689
2026-04-30,3062,"400,001-600,000",20,3.05,10077915
2026-04-30,3062,"800,001-1,000,000",4,1.1,3654777
2026-04-30,3430,"30,001-40,000",25,2.61,881364
2026-04-30,3437,total,48897,100.0,144548000
2026-04-30,3437,差異數調整（說明4）,0,0.0,0
2026-04-30,3438,1-999,22005,1.56,738817
2026-04-30,3062,差異數調整（說明4）,0,0.0,0
2026-04-30,3062,"5,001-10,000",4873,11.92,39358190
2026-04-30,3062,"10,001-15,000",1293,5.01,16556796
2026-04-30,3062,"15,001-20,000",926,5.29,17484025
2026-04-30,3062,"20,001-30,000",644,5.06,16720692
2026-04-30,3062,"30,001-40,000",323,3.58,11827736
2026-04-30,3062,"40,001-50,000",162,2.32,7688628
2026-04-30,3062,"50,001-100,000",312,6.9,22806840
2026-04-30,3062,"100,001-200,000",119,5.12,16914440
2026-04-30,3062,"200,001-400,000",57,4.65,15359036
2026-04-30,3438,"20,001-30,000",72,3.87,1829973
2026-04-30,3438,"10,001-15,000",134,3.57,1685202
2026-04-30,3390,"30,001-40,000",66,2.97,2356594
2026-04-30,3062,"more than 1,000,001",19,19.7,65051622
2026-04-30,3062,total,73127,100.0,330091818
2026-04-30,3438,差異數調整（說明4）,0,0.0,0
2026-04-30,3438,"1,000-5,000",4851,19.62,9258593
2026-04-30,3438,total,27816,100.0,47165815
2026-04-30,3438,"more than 1,000,001",1,43.53,20535212
2026-04-30,3438,"800,001-1,000,000",0,0.0,0
2026-04-30,3438,"600,001-800,000",1,1.59,750000
2026-04-30,3438,"400,001-600,000",0,0.0,0
2026-04-30,3438,"200,001-400,000",4,2.38,1125168
2026-04-30,3438,"100,001-200,000",12,3.4,1605000
2026-04-30,3438,"50,001-100,000",27,3.88,1832178
2026-04-30,3438,"40,001-50,000",18,1.75,828674
2026-04-30,3430,"20,001-30,000",39,3.04,1027122
2026-04-30,3390,"50,001-100,000",83,7.48,5939647
2026-04-30,3390,"40,001-50,000",39,2.24,1782765
2026-04-30,3105,"800,001-1,000,000",10,2.08,8848175
2026-04-30,3105,"200,001-400,000",69,4.58,19454161
2026-04-30,3105,total,112277,100.0,423940384
2026-04-30,3045,"more than 1,000,001",225,89.69,3339511044
2026-04-30,3045,"800,001-1,000,000",32,0.78,29056563
2026-04-30,3045,"600,001-800,000",33,0.61,22824317
2026-04-30,3373,差異數調整（說明4）,0,0.0,0
2026-04-30,3373,"200,001-400,000",10,5.76,2744115
2026-04-30,3373,"400,001-600,000",0,0.0,0
2026-04-30,3373,"600,001-800,000",1,1.38,660314
2026-04-30,3373,"800,001-1,000,000",0,0.0,0
2026-04-30,3373,"more than 1,000,001",3,24.87,11845644
2026-04-30,3373,total,35759,100.0,47618782
2026-04-30,3374,1-999,16642,1.06,2901166
2026-04-30,3035,"50,001-100,000",164,4.22,11001949
2026-04-30,3374,"1,000-5,000",29961,19.0,51574228
2026-04-30,3374,"5,001-10,000",2148,6.19,16803994
2026-04-30,3374,"10,001-15,000",553,2.62,7134936
2026-04-30,3374,"15,001-20,000",320,2.16,5882608
2026-04-30,3374,"20,001-30,000",260,2.44,6622046
2026-04-30,3374,"30,001-40,000",108,1.43,3887546
2026-04-30,3373,"100,001-200,000",17,4.56,2172350
2026-04-30,3373,"50,001-100,000",38,5.48,2610900
2026-04-30,3373,"40,001-50,000",22,2.09,996100
2026-04-30,3373,"30,001-40,000",61,4.44,2115702
2026-04-30,3373,"20,001-30,000",108,5.45,2595565
2026-04-30,3373,"15,001-20,000",115,4.2,2004654
2026-04-30,3373,"10,001-15,000",337,8.33,3970008
2026-04-30,3373,"5,001-10,000",798,11.61,5533161
2026-04-30,3373,"1,000-5,000",5197,21.12,10058043
2026-04-30,3430,"5,001-10,000",223,5.35,1804384
2026-04-30,3434,"15,001-20,000",54,2.64,944007
2026-04-30,3434,"20,001-30,000",49,3.33,1192664
2026-04-30,3434,"10,001-15,000",143,4.74,1695627
2026-04-30,3430,"15,001-20,000",34,1.87,632877
2026-04-30,3430,"1,000-5,000",3528,17.57,5925422
2026-04-30,3432,"more than 1,000,001",8,58.48,24696942
2026-04-30,3432,差異數調整（說明4）,0,0.0,0
2026-04-30,3434,"more than 1,000,001",5,29.57,10574198
2026-04-30,3105,1-999,67150,2.16,9192844
2026-04-30,3434,"800,001-1,000,000",1,2.26,810000
2026-04-30,3434,"600,001-800,000",4,7.98,2854184
2026-04-30,3434,"400,001-600,000",4,5.06,1809355
2026-04-30,3434,"200,001-400,000",7,5.07,1812946
2026-04-30,3434,"100,001-200,000",16,5.79,2072539
2026-04-30,3434,"50,001-100,000",32,6.17,2207314
2026-04-30,3434,"40,001-50,000",15,1.92,688700
2026-04-30,3434,"30,001-40,000",25,2.41,864615
2026-04-30,3373,1-999,29052,0.65,312226
2026-04-30,3430,"10,001-15,000",62,2.36,798035
2026-04-30,3105,"600,001-800,000",11,1.82,7743608
2026-04-30,3434,"5,001-10,000",352,7.1,2541412
2026-04-30,3434,"1,000-5,000",2753,14.73,5267449
2026-04-30,3434,1-999,2593,1.17,419730
2026-04-30,3105,"1,000-5,000",40784,15.9,67422106
2026-04-30,3105,差異數調整（說明4）,0,0.0,0
2026-04-30,3105,"5,001-10,000",2382,4.31,18276350
2026-04-30,3105,"10,001-15,000",606,1.83,7768491
2026-04-30,3105,"15,001-20,000",340,1.46,6213309
2026-04-30,3105,"20,001-30,000",299,1.78,7588193
2026-04-30,3105,"30,001-40,000",158,1.33,5664191
2026-04-30,3105,"40,001-50,000",90,0.98,4167717
2026-04-30,3105,"50,001-100,000",184,3.16,13425102
2026-04-30,3105,"100,001-200,000",113,3.76,15973200
2026-04-30,3105,"more than 1,000,001",59,52.21,221342169
2026-04-30,3372,"10,001-15,000",441,3.25,5708178
2026-04-30,3372,1-999,38732,0.72,1278870
2026-04-30,3390,"10,001-15,000",300,4.64,3688382
2026-04-30,3349,"30,001-40,000",43,3.3,1522994
2026-04-30,3042,total,60934,100.0,342992971
2026-04-30,3349,"15,001-20,000",53,2.13,985405
2026-04-30,3349,"1,000-5,000",728,3.36,1550526
2026-04-30,3349,1-999,475,0.12,55861
2026-04-30,3346,差異數調整（說明4）,0,0.0,0
2026-04-30,3346,total,39326,100.0,121228352
2026-04-30,3346,"more than 1,000,001",9,21.69,26306318
2026-04-30,3346,"800,001-1,000,000",3,2.23,2705826
2026-04-30,3346,"600,001-800,000",2,1.15,1402466
2026-04-30,3346,"400,001-600,000",5,2.05,2493675
2026-04-30,3346,"200,001-400,000",35,8.37,10156689
2026-04-30,3346,"100,001-200,000",50,5.54,6722695
2026-04-30,3346,"50,001-100,000",121,6.91,8380523
2026-04-30,3416,"30,001-40,000",42,1.9,1531983
2026-04-30,3416,"15,001-20,000",95,2.17,1749336
2026-04-30,3362,"20,001-30,000",143,2.51,3582062
2026-04-30,3485,"600,001-800,000",4,7.98,2730387
2026-04-30,3485,"30,001-40,000",11,1.14,390939
2026-04-30,3485,"40,001-50,000",20,2.6,889773
2026-04-30,3485,"50,001-100,000",19,3.66,1252453
2026-04-30,3485,"100,001-200,000",26,10.95,3745187
2026-04-30,3485,"200,001-400,000",11,9.74,3331751
2026-04-30,3485,"400,001-600,000",5,6.89,2358777
2026-04-30,3485,"800,001-1,000,000",2,4.84,1657374
2026-04-30,3416,"10,001-15,000",174,2.75,2216165
2026-04-30,3485,"more than 1,000,001",7,37.52,12829735
2026-04-30,3485,total,2579,100.0,34191850
2026-04-30,3485,差異數調整（說明4）,0,0.0,0
2026-04-30,3349,"40,001-50,000",24,2.34,1079629
2026-04-30,3349,"5,001-10,000",174,2.94,1358814
2026-04-30,3419,"5,001-10,000",1506,10.35,12477000
2026-04-30,3349,"50,001-100,000",43,6.67,3076333
2026-04-30,3346,"40,001-50,000",74,2.79,3390179
2026-04-30,3346,"20,001-30,000",276,5.65,6851824
2026-04-30,3346,"30,001-40,000",130,3.77,4578051
2026-04-30,3042,差異數調整（說明4）,0,0.0,0
2026-04-30,3416,差異數調整（說明4）,0,0.0,0
2026-04-30,3416,total,9683,100.0,80493769
2026-04-30,3416,"more than 1,000,001",10,51.63,41564459
2026-04-30,3416,"800,001-1,000,000",2,2.26,1820000
2026-04-30,3416,"600,001-800,000",2,1.72,1391163
2026-04-30,3416,"400,001-600,000",1,0.67,540000
2026-04-30,3416,"200,001-400,000",16,5.21,4194707
2026-04-30,3416,"100,001-200,000",31,5.74,4623263
2026-04-30,3416,"50,001-100,000",57,5.01,4038057
2026-04-30,3416,"40,001-50,000",20,1.11,900547
2026-04-30,3419,1-999,19988,0.29,359909
2026-04-30,3346,"15,001-20,000",340,5.09,6181635
2026-04-30,3041,"800,001-1,000,000",1,0.67,949386
2026-04-30,3349,"10,001-15,000",54,1.53,705239
2026-04-30,3485,"20,001-30,000",34,2.43,832939
2026-04-30,3041,"more than 1,000,001",4,19.84,27832537
2026-04-30,3041,total,70571,100.0,140223647
2026-04-30,3041,差異數調整（說明4）,0,0.0,0
2026-04-30,3349,差異數調整（說明4）,0,0.0,0
2026-04-30,3349,total,1745,100.0,46071648
2026-04-30,3349,"more than 1,000,001",8,29.64,13657370
2026-04-30,3349,"800,001-1,000,000",3,6.06,2796370
2026-04-30,3349,"600,001-800,000",2,3.23,1488328
2026-04-30,3349,"400,001-600,000",10,10.67,4919681
2026-04-30,3349,"200,001-400,000",20,12.48,5754204
2026-04-30,3349,"100,001-200,000",37,11.56,5327244
2026-04-30,3419,"1,000-5,000",8384,15.3,18440499
2026-04-30,3402,"10,001-15,000",224,3.86,2826739
2026-04-30,3349,"20,001-30,000",71,3.89,1793650
2026-04-30,3485,"10,001-15,000",49,1.77,608497
2026-04-30,3419,"15,001-20,000",306,4.78,5770422
2026-04-30,3485,"5,001-10,000",133,2.83,970791
2026-04-30,3044,"600,001-800,000",24,3.15,16557587
2026-04-30,3044,"more than 1,000,001",97,71.8,377391767
2026-04-30,3044,total,25110,100.0,525605898
2026-04-30,3044,差異數調整（說明4）,0,0.0,0
2026-04-30,3419,差異數調整（說明4）,0,0.0,0
2026-04-30,3419,total,31291,100.0,120480417
2026-04-30,3419,"more than 1,000,001",11,22.96,27667090
2026-04-30,3419,"800,001-1,000,000",2,1.4,1692000
2026-04-30,3419,"600,001-800,000",6,3.47,4187637
2026-04-30,3419,"400,001-600,000",7,2.74,3310987
2026-04-30,3419,"200,001-400,000",29,7.12,8590045
2026-04-30,3419,"100,001-200,000",58,6.67,8036712
2026-04-30,3419,"50,001-100,000",132,7.72,9305756
2026-04-30,3419,"40,001-50,000",97,3.78,4563830
2026-04-30,3041,"600,001-800,000",1,0.46,656599
2026-04-30,3041,"400,001-600,000",3,1.14,1608714
2026-04-30,3041,"200,001-400,000",34,6.69,9386841
2026-04-30,3038,"5,001-10,000",1895,9.58,15091872
2026-04-30,3038,"50,001-100,000",122,5.37,8457455
2026-04-30,3038,"40,001-50,000",80,2.38,3746350
2026-04-30,3038,"30,001-40,000",111,2.55,4014973
2026-04-30,3038,"20,001-30,000",267,4.41,6954100
2026-04-30,3038,"15,001-20,000",342,4.04,6371633
2026-04-30,3038,"10,001-15,000",569,4.63,7292106
2026-04-30,3038,"1,000-5,000",11331,15.51,24419229
2026-04-30,3041,"100,001-200,000",51,5.07,7122865
2026-04-30,3038,1-999,35925,0.5,794182
2026-04-30,3044,"50,001-100,000",154,2.17,11443955
2026-04-30,3360,"10,001-15,000",407,6.55,5007400
2026-04-30,3485,"15,001-20,000",33,1.7,583496
2026-04-30,3044,"40,001-50,000",68,0.59,3151142
2026-04-30,3419,"30,001-40,000",127,3.8,4581107
2026-04-30,3045,"200,001-400,000",138,1.03,38654580
2026-04-30,3419,"10,001-15,000",396,4.27,5154322
2026-04-30,3485,"1,000-5,000",998,5.34,1829089
2026-04-30,3485,1-999,1227,0.52,180662
2026-04-30,3045,1-999,19893,0.13,5211014
2026-04-30,3045,"1,000-5,000",35505,1.93,72170032
2026-04-30,3045,"5,001-10,000",4798,1.0,37256729
2026-04-30,3045,"10,001-15,000",1538,0.52,19692645
2026-04-30,3045,"15,001-20,000",899,0.44,16468426
2026-04-30,3045,"20,001-30,000",724,0.49,18531808
2026-04-30,3045,"30,001-40,000",374,0.35,13303371
2026-04-30,3045,"40,001-50,000",256,0.31,11862375
2026-04-30,3045,"50,001-100,000",471,0.9,33869185
2026-04-30,3042,"800,001-1,000,000",7,1.86,6391107
