date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2026-05-06,1762,4,0,19229,45,841,882, ,0,0,0,19229,2,4,2
2026-05-06,2429,0,0,0,0,4584,4584,OX ,0,0,0,0,0,0,0
2026-05-06,2436,1541,2,50023,1279,10233,9973, ,16,13,9,50023,407,2195,1810
2026-05-06,2421,247,3,71735,523,6542,6821, ,0,2,0,71735,1,40,41
2026-05-06,2408,21183,17,774656,12185,117382,108401, ,53,165,1,774656,756,2722,2132
2026-05-06,2462,34,0,30486,13,2515,2494, ,0,0,0,30486,0,2,2
2026-05-06,1717,2929,0,293061,2403,27463,26937, ,75,26,0,293061,37,358,347
2026-05-06,1608,89,3,158193,86,8731,8731, ,0,0,0,158193,0,7,7
2026-05-06,4968,289,0,23052,129,6420,6260, ,0,1,0,23052,1,40,40
2026-05-06,2905,5,0,277592,9,9114,9118, ,0,0,0,277592,0,0,0
2026-05-06,1723,13,1,59226,23,967,978, ,0,0,0,59226,0,0,0
2026-05-06,2511,25,0,405831,70,3525,3570, ,0,0,0,405831,0,0,0
2026-05-06,1603,6,0,47922,21,2258,2273, ,0,1,0,47922,0,0,1
2026-05-06,2514,3,0,98682,4,15272,15273, ,0,0,0,98682,0,0,0
2026-05-06,1591,129,20,8699,126,2054,2071,,4,0,0,8699,6,21,27
2026-05-06,1229,25,0,448990,23,2810,2808, ,0,0,0,448990,0,0,0
2026-05-06,2515,108,0,401976,158,30455,30505, ,0,0,0,401976,1,44,43
2026-05-06,1590,17,0,49999,31,286,300, ,0,0,0,49999,1,2,1
2026-05-06,2516,0,0,0,0,0,0,OX ,0,0,0,0,0,0,0
2026-05-06,1605,846,9,1107833,2126,44740,46029, ,18,5,0,1107833,31,279,253
2026-05-06,2520,77,10,152371,82,4782,4797, ,0,1,0,152371,6,146,141
2026-05-06,4958,2891,4,267649,5070,29245,31428, ,54,146,1,267649,50,817,914
2026-05-06,3043,3,0,9743,2,1238,1237, ,0,0,0,9743,0,0,0
2026-05-06,1101,1876,3,1880795,2178,30006,30311, ,9,13,0,1880795,14,106,105
2026-05-06,1232,0,0,39993,0,6,6, ,0,0,0,39993,0,0,0
2026-05-06,1609,204,0,196315,111,12496,12403, ,0,0,0,196315,1,6,5
2026-05-06,2471,8,0,11813,18,1421,1431, ,0,1,0,11813,0,0,1
2026-05-06,1713,4,0,37737,6,3129,3131, ,0,0,0,37737,0,0,0
2026-05-06,2474,185,0,140342,413,6887,7115, ,0,1,0,140342,0,3,4
2026-05-06,1102,5,2,886640,11,1300,1308, ,0,0,0,886640,0,0,0
2026-05-06,2498,598,1,209016,491,30816,30710, ,5,16,0,209016,2,700,714
2026-05-06,1712,1,0,105123,0,530,529, ,0,0,0,105123,0,0,0
2026-05-06,2908,93,0,127471,0,14602,14509, ,0,0,0,127471,0,0,0
2026-05-06,2910,0,0,43850,1,2,3, ,0,0,0,43850,0,0,0
2026-05-06,1711,17,11,136938,598,21804,22396, ,316,12,0,136938,2,1615,1625
2026-05-06,2501,29,0,289890,201,5276,5448, ,0,0,0,289890,1,5,4
2026-05-06,3042,2418,4,79498,1231,16217,15034, ,26,5,0,79498,12,53,46
2026-05-06,2504,22,0,295000,89,3715,3782, ,0,0,0,295000,0,41,41
2026-05-06,1710,244,8,221425,87,7925,7776, ,0,0,0,221425,0,32,32
2026-05-06,1215,66,0,73697,1,525,460, ,0,0,0,73697,0,0,0
2026-05-06,1612,17,0,79020,57,1477,1517, ,0,0,0,79020,0,1,1
2026-05-06,2505,11,0,95000,215,2943,3147, ,0,0,0,95000,0,0,0
2026-05-06,1313,207,7,337711,271,11408,11479, ,0,0,0,337711,15,17,2
2026-05-06,1589,0,0,0,0,1886,1886,OX!,0,0,0,0,0,0,0
2026-05-06,1789,13,0,197684,26,2942,2955, ,0,0,0,197684,0,0,0
2026-05-06,3008,62,1,33367,42,1236,1217, ,0,0,0,33367,0,5,5
2026-05-06,2103,597,2,206427,563,11971,11939, ,0,0,0,206427,0,1,1
2026-05-06,2340,1535,0,94655,2413,11646,12524, ,57,38,0,94655,35,276,279
2026-05-06,2344,30365,32,1125000,19090,151128,139885, ,30,118,2,1125000,780,3090,2430
2026-05-06,2065,0,8,15879,19,413,440,,0,0,0,15879,0,0,0
2026-05-06,1307,10,0,99454,21,1922,1933, ,0,0,0,99454,0,1,1
2026-05-06,2345,276,0,140279,352,1880,1956, ,3,8,0,140279,5,41,44
2026-05-06,2064,2,0,17332,2,25,25,,0,0,0,17332,0,0,0
2026-05-06,2348,4,4,37974,9,1694,1703, ,0,1,0,37974,0,8,9
2026-05-06,2351,2124,30,45535,1557,24403,23866, ,1,26,60,45535,17,302,371
2026-05-06,2303,22656,8,3144631,13652,94441,85445, ,153,194,10,3144631,1156,3541,2589
2026-05-06,2062,21,0,49998,10,1843,1832, ,0,2,0,49998,1,1,2
2026-05-06,3017,769,3,98135,409,4063,3706, ,15,58,0,98135,104,121,75
2026-05-06,2353,858,5,761963,707,27796,27650, ,19,0,0,761963,1,16,15
2026-05-06,2354,5543,44,353621,5194,28826,28521, ,75,61,0,353621,288,360,133
2026-05-06,1303,14474,1,1982705,9073,49155,43755, ,308,190,0,1982705,104,3499,3585
2026-05-06,3023,164,0,60017,419,1852,2107, ,4,0,0,60017,3,18,15
2026-05-06,2201,50,17,267500,58,11877,11902, ,0,20,0,267500,0,46,66
2026-05-06,2337,24152,16,495313,16906,138673,131443, ,357,536,0,495313,494,3726,3768
2026-05-06,2308,259,1,649385,572,5449,5763, ,5,0,0,649385,3,81,78
2026-05-06,2317,5904,52,3507162,9255,54330,57733, ,45,77,0,3507162,287,1098,888
2026-05-06,2324,1382,1,1101786,644,55386,54649, ,7,18,0,1101786,3,96,111
2026-05-06,2063,2,2,12025,0,97,97,11     C,0,0,0,12025,0,0,0
2026-05-06,3032,94,0,25821,113,7089,7108, ,0,0,0,25821,1,8,7
2026-05-06,2012,3,0,75540,0,67,64, ,0,0,0,75540,0,0,0
2026-05-06,2014,0,0,0,3,2052,2055,OX ,0,0,0,0,0,0,0
2026-05-06,2061,623,0,14344,483,4303,4163,,0,1,0,14344,0,35,34
2026-05-06,2208,0,0,0,0,0,0,OX ,0,0,0,0,0,0,0
2026-05-06,2207,4,0,139275,5,68,69, ,0,0,0,139275,0,0,0
2026-05-06,2330,822,40,6483131,1396,27684,28298, ,1,1,0,6483131,5,121,117
2026-05-06,1305,472,0,145262,630,7662,7820, ,16,28,0,145262,231,281,78
2026-05-06,3028,667,0,59310,622,3370,3325, ,0,5,0,59310,5,30,30
2026-05-06,3031,191,7,43300,474,6539,6829, ,8,9,0,43300,10,144,143
2026-05-06,2332,330,2,150560,43,20505,20220, ,0,0,0,150560,12,31,19
2026-05-06,2883,785,0,4243711,1866,10555,11636, ,11,0,1,4243711,3,44,42
2026-05-06,2329,3050,0,139994,2355,23549,22854, ,92,22,0,139994,81,700,641
2026-05-06,3013,348,11,51284,331,12445,12439, ,0,7,0,51284,2,31,36
2026-05-06,2406,301,0,87726,535,12962,13196, ,2,5,0,87726,13,169,161
2026-05-06,2009,86,0,89905,38,5500,5452, ,0,0,0,89905,0,1,1
2026-05-06,2383,155,1,89580,205,2048,2099, ,4,4,0,89580,7,55,52
2026-05-06,2388,2371,55,138983,2359,15212,15255, ,57,37,0,138983,38,499,498
2026-05-06,3035,1576,6,65137,1475,18455,18360, ,15,2,0,65137,58,363,307
2026-05-06,2059,123,0,23824,117,498,492, ,1,0,0,23824,1,2,1
2026-05-06,3033,6340,0,120681,1862,11182,6704, ,191,14,0,120681,295,481,200
2026-05-06,2204,3,0,138405,40,2153,2190, ,0,0,0,138405,1,1,0
2026-05-06,1309,745,20,99396,995,9521,9791, ,6,44,0,99396,265,1519,1298
2026-05-06,2010,120,0,161913,4,1864,1748, ,0,0,0,161913,0,1,1
2026-05-06,2393,95,2,110848,121,1506,1534, ,2,0,0,110848,12,13,1
2026-05-06,3036,840,0,317287,372,6276,5808, ,6,4,0,317287,4,64,64
2026-05-06,2397,36,0,28672,2,1330,1296, ,0,0,0,28672,0,0,0
2026-05-06,2007,0,0,0,0,6,6,OX ,0,0,0,0,0,0,0
2026-05-06,2399,2808,0,44525,1946,10790,9928, ,98,15,0,44525,52,327,290
2026-05-06,2006,10,0,182553,4,969,963, ,0,0,0,182553,1,13,12
2026-05-06,1236,24,0,21668,1,261,238, ,0,0,0,21668,0,0,0
2026-05-06,2002,1601,1,3933715,774,38914,38088, ,7,61,0,3933715,13,47,95
2026-05-06,2382,1677,1,965656,1644,9691,9659, ,23,14,0,965656,75,978,917
2026-05-06,2379,25,20,128878,48,2812,2855, ,1,0,0,128878,1,9,8
2026-05-06,2301,3871,1,579193,3571,17914,17615, ,26,32,0,579193,63,150,119
2026-05-06,3016,1804,0,72135,1485,5794,5475, ,34,159,0,72135,338,707,528
2026-05-06,1301,514,2,1591435,368,15500,15356, ,3,4,0,1591435,5,405,404
2026-05-06,2357,344,1,185690,242,2454,2353, ,1,1,0,185690,25,45,21
2026-05-06,2049,343,0,88448,475,4414,4546, ,7,13,0,88448,10,117,120
2026-05-06,2363,1929,6,128747,2100,21207,21384, ,30,6,0,128747,36,169,139
2026-05-06,3034,390,0,152127,329,3516,3455, ,3,4,0,152127,4,14,14
2026-05-06,2015,0,0,145399,2,35,37, ,0,0,0,145399,0,0,0
2026-05-06,2356,2097,4,896868,1752,23959,23618, ,41,7,0,896868,73,246,180
2026-05-06,2364,5,0,13097,15,841,851, ,0,0,0,13097,0,1,1
2026-05-06,2327,2375,14,518241,3917,27858,29414, ,69,105,19,518241,7,488,605
2026-05-06,2008,0,40,47713,1,177,218, ,0,0,0,47713,0,0,0
2026-05-06,1256,6,0,8943,4,315,313, ,0,0,0,8943,0,0,0
2026-05-06,2880,11,0,3479241,27,1049,1065, ,0,0,0,3479241,0,3,3
2026-05-06,1308,317,14,148435,373,8151,8221, ,0,5,0,148435,0,42,47
2026-05-06,2890,239,2,3623080,108,2894,2765, ,0,3,0,3623080,0,13,16
2026-05-06,2368,318,1,129261,243,4178,4104, ,1,8,6,129261,3,174,185
2026-05-06,3014,259,2,41496,150,2154,2047, ,0,0,0,41496,0,0,0
2026-05-06,2365,264,3,55382,346,10015,10100, ,12,9,0,55382,1,35,43
2026-05-06,2903,0,0,354235,2,1747,1749, ,0,0,0,354235,0,1,1
2026-05-06,3030,1365,0,59054,1537,12018,12190, ,14,35,0,59054,5,212,242
2026-05-06,1529,42,0,38773,13,3407,3378, ,0,1,0,38773,0,21,22
2026-05-06,2850,2,0,78990,10,178,186, ,0,0,0,78990,0,0,0
2026-05-06,2723,0,0,45000,27,2448,2475, ,0,0,0,45000,0,1,1
2026-05-06,2547,20,0,258773,95,13201,13276, ,0,0,0,258773,0,0,0
2026-05-06,3050,70,0,38746,2,4142,4074, ,0,0,0,38746,2,2,0
2026-05-06,1321,74,0,56807,220,7198,7344, ,0,0,0,56807,0,0,0
2026-05-06,1519,141,1,78970,133,2967,2960, ,1,1,0,78970,1,12,12
2026-05-06,2546,0,0,32631,9,70,79, ,0,0,0,32631,0,1,1
2026-05-06,1532,5,0,105651,6,2523,2524, ,0,0,0,105651,0,0,0
2026-05-06,2885,276,0,3332787,98,1365,1187, ,6,0,0,3332787,0,37,37
2026-05-06,2545,2,0,94933,11,2775,2784, ,0,0,0,94933,0,1,1
2026-05-06,2851,19,400,200097,5,507,893, ,0,0,0,200097,0,0,0
2026-05-06,3047,88,5,56190,33,7123,7073, ,0,1,0,56190,2,6,5
2026-05-06,1516,0,0,0,0,18,18,OX ,0,0,0,0,0,0,0
2026-05-06,1225,129,0,60567,21,6258,6150, ,1,0,0,60567,0,0,0
2026-05-06,1535,0,0,30935,0,43,43, ,0,0,0,30935,0,0,0
2026-05-06,1528,657,0,47832,945,9989,10277, ,18,92,0,47832,5,485,572
2026-05-06,2548,7,0,79929,39,1244,1276, ,0,0,0,79929,0,30,30
2026-05-06,2852,0,2,75290,9,370,381, ,0,0,0,75290,0,0,0
2026-05-06,1515,13,0,45368,1,1752,1740, ,1,0,0,45368,0,8,8
2026-05-06,1402,177,0,1338218,265,9701,9789, ,0,0,0,1338218,11,12,1
2026-05-06,2542,135,0,543270,385,8342,8592, ,1,1,0,543270,3,173,171
2026-05-06,1536,116,0,69739,151,8309,8344, ,0,28,0,69739,4,99,123
2026-05-06,2540,53,0,236218,25,2977,2949, ,0,1,0,236218,2,3,2
2026-05-06,3046,20,4,19612,32,997,1013, ,0,0,0,19612,0,0,0
2026-05-06,1526,2,0,15000,110,672,780, ,0,0,0,15000,0,0,0
2026-05-06,1533,39,0,24636,40,743,744, ,0,0,0,24636,0,0,0
2026-05-06,2849,0,0,223623,0,90,90, ,0,0,0,223623,0,0,0
2026-05-06,2524,1,0,91495,14,3270,3283, ,0,0,0,91495,0,1,1
2026-05-06,2816,8,0,55902,13,288,293, ,0,0,0,55902,0,0,0
2026-05-06,2820,50,0,335740,5,1010,965, ,0,0,0,335740,0,0,0
2026-05-06,1326,451,0,1465296,1264,14201,15014, ,1,10,0,1465296,0,346,356
2026-05-06,1527,4,0,34642,10,605,611, ,0,0,0,34642,0,8,8
2026-05-06,2834,117,0,2429515,328,7969,8180, ,0,7,0,2429515,1,24,30
2026-05-06,2812,43,0,1505406,48,4994,4999, ,0,0,0,1505406,0,0,0
2026-05-06,1525,0,0,18350,2,229,231, ,0,0,0,18350,0,0,0
2026-05-06,2887,202,1,6216599,1065,48169,49033, ,2,34,0,6216599,1,9,42
2026-05-06,1521,0,0,19057,0,409,409, ,0,0,0,19057,0,0,0
2026-05-06,1219,141,0,85309,0,1155,1014, ,0,0,0,85309,0,0,0
2026-05-06,2506,1,0,75125,1,2010,2010, ,0,0,0,75125,0,0,0
2026-05-06,2013,0,0,50000,3,1442,1445, ,0,0,0,50000,0,0,0
2026-05-06,3051,539,0,34159,923,4818,5202, ,0,14,0,34159,6,49,57
2026-05-06,2838,7,0,1085137,2,814,809, ,0,0,0,1085137,0,1,1
2026-05-06,3048,1241,0,61207,783,6062,5604, ,13,0,0,61207,5,27,22
2026-05-06,1218,61,0,124999,28,1593,1560, ,0,0,0,124999,0,0,0
2026-05-06,2719,0,0,2150,0,74,74,,0,0,0,2150,0,0,0
2026-05-06,2712,0,1,0,0,10,11,OX ,0,0,0,0,0,0,0
2026-05-06,2889,123,0,908390,21,1660,1558, ,0,0,0,908390,0,6,6
2026-05-06,2886,8,1,3708344,39,3599,3631, ,0,0,0,3708344,0,16,16
2026-05-06,1524,40,1,41327,78,4554,4593, ,0,0,0,41327,1,9,8
2026-05-06,2536,20,0,83202,10,6983,6973, ,0,0,0,83202,0,0,0
2026-05-06,1522,41,3,78224,11,4461,4434, ,0,4,0,78224,5,37,36
2026-05-06,1216,140,0,1420503,43,1508,1411, ,0,0,0,1420503,15,35,20
2026-05-06,1531,0,0,45527,32,1953,1985, ,0,0,0,45527,0,0,0
2026-05-06,2855,970,0,400353,1034,4773,4837, ,0,0,0,400353,0,50,50
2026-05-06,1537,0,0,20515,0,30,30, ,0,0,0,20515,0,0,0
2026-05-06,2543,165,32,132135,122,12874,12863, ,2,7,0,132135,21,91,77
2026-05-06,2891,627,0,4919454,578,3570,3521, ,0,10,0,4919454,10,157,157
2026-05-06,1513,670,11,125778,541,8950,8832, ,0,1,0,125778,1,18,18
2026-05-06,3045,152,0,930815,0,994,842, ,0,0,0,930815,0,0,0
2026-05-06,1217,58,0,123628,16,2290,2248, ,0,8,0,123628,0,0,8
2026-05-06,2597,5,0,77679,12,988,995, ,0,0,0,77679,0,11,11
2026-05-06,2535,12,0,67698,9,375,372, ,0,0,0,67698,0,0,0
2026-05-06,1530,0,0,23648,0,149,149, ,0,0,0,23648,0,0,0
2026-05-06,1514,558,0,68277,524,6758,6724, ,4,10,0,68277,1,40,49
2026-05-06,1319,190,2,147869,51,5656,5519, ,4,72,0,147869,0,1,73
2026-05-06,2528,70,0,108999,0,5552,5482, ,0,0,0,108999,0,0,0
2026-05-06,1582,234,0,36067,318,5348,5432, ,1,4,0,36067,77,91,18
2026-05-06,1504,1129,6,594110,855,27953,27685, ,12,20,0,594110,5,122,137
2026-05-06,2881,209,0,3501841,371,6603,6765, ,0,2,0,3501841,2,32,32
2026-05-06,1583,1,0,27350,2,19,20, ,0,0,0,27350,0,0,0
2026-05-06,2892,33,0,3594867,157,18887,19011, ,0,0,0,3594867,0,0,0
2026-05-06,1477,23,0,61673,47,952,976, ,0,15,0,61673,1,1,15
2026-05-06,2882,57,0,3667302,196,3645,3784, ,1,4,0,3667302,9,120,115
2026-05-06,1584,34,6,58117,35,6770,6777,,0,0,0,58117,0,13,13
2026-05-06,2534,3,0,118556,14,12516,12527, ,0,10,0,118556,0,0,10
2026-05-06,3049,0,12,0,5,10,27,OX ,0,0,0,0,0,0,0
2026-05-06,1586,19,0,21712,379,14073,14433,,0,0,0,21712,0,0,0
2026-05-06,2537,6,0,75139,21,3275,3290, ,1,0,0,75139,0,0,0
2026-05-06,1560,315,0,37231,462,2029,2176, ,1,1,0,37231,3,26,24
2026-05-06,2538,1,0,111256,44,2562,2605, ,0,0,0,111256,0,0,0
2026-05-06,2867,0,0,0,0,0,0,OX ,0,0,0,0,0,0,0
2026-05-06,1580,0,0,12334,0,20,20,,0,0,0,12334,0,0,0
2026-05-06,1227,11,0,228772,68,1053,1110, ,0,0,0,228772,0,0,0
2026-05-06,1466,47,0,27789,82,4718,4753, ,0,1,0,27789,2,2,1
2026-05-06,2884,136,0,4043500,118,6717,6699, ,0,0,0,4043500,0,5,5
2026-05-07,2838,0,0,1085137,2,812,814, ,0,0,0,1085137,0,1,1
2026-05-07,1102,27,2,886640,48,1277,1300, ,0,0,0,886640,0,0,0
2026-05-07,2816,3,0,55902,0,291,288, ,0,0,0,55902,0,0,0
2026-05-07,2324,1143,28,1101786,616,55885,55386, ,3,7,0,1101786,37,126,96
2026-05-07,6523,1,0,11261,0,54,53,,0,0,0,11261,0,0,0
2026-05-07,4904,0,0,878396,3,50,53, ,0,0,0,878396,0,0,0
2026-05-07,2881,221,9,3501841,363,6452,6603, ,0,1,0,3501841,30,61,32
2026-05-07,3576,0,0,0,0,0,0,OX ,0,0,0,0,0,0,0
2026-05-07,2327,4374,17,518241,3372,28843,27858, ,27,15,2,518241,350,821,488
2026-05-07,5009,530,10,150617,529,9394,9403,,2,4,0,150617,0,14,10
2026-05-07,1256,22,0,8943,27,310,315, ,0,0,0,8943,0,0,0
2026-05-07,3014,125,7,41496,100,2172,2154, ,0,0,0,41496,0,0,0
2026-05-07,1304,344,4,297190,675,13017,13352, ,7,58,0,297190,21,229,266
2026-05-07,3230,30,0,17752,30,5100,5100,,0,7,0,17752,0,7,0
2026-05-07,2886,1,2548,3708344,53,999,3599, ,0,0,0,3708344,0,16,16
2026-05-07,2365,90,2,55382,220,9883,10015, ,6,3,0,55382,0,32,35
2026-05-07,3550,209,16,26887,457,13552,13816, ,6,7,0,26887,7,75,75
2026-05-07,1218,28,1,124999,31,1589,1593, ,0,0,0,124999,0,0,0
2026-05-07,2368,211,0,129261,99,4290,4178, ,1,1,2,129261,10,181,174
2026-05-07,3023,148,0,60017,226,1774,1852, ,0,0,0,60017,0,18,18
2026-05-07,3013,273,30,51284,294,12394,12445, ,0,3,0,51284,4,32,31
2026-05-07,2834,148,7,2429515,31,8079,7969, ,0,7,0,2429515,0,17,24
2026-05-07,1217,92,0,123628,3,2379,2290, ,0,0,0,123628,4,4,0
2026-05-07,3533,136,0,28133,100,1033,997, ,0,3,0,28133,3,5,5
2026-05-07,2820,10,0,335740,0,1020,1010, ,0,0,0,335740,0,0,0
2026-05-07,3596,55,0,55088,15,1195,1155, ,0,0,0,55088,0,8,8
2026-05-07,2340,1052,0,94655,1039,11659,11646, ,8,15,0,94655,1,262,276
2026-05-07,2317,4201,31,3507162,6689,51811,54330, ,57,101,1,3507162,53,1049,1098
2026-05-07,4743,216,7,120102,97,13216,13104,,0,3,0,120102,1,140,138
2026-05-07,4961,129,0,30313,145,2710,2726, ,0,0,0,30313,1,9,8
2026-05-07,2379,81,0,128878,41,2852,2812, ,0,2,0,128878,7,14,9
2026-05-07,5269,144,3,18694,139,2856,2854, ,1,1,0,18694,0,9,10
2026-05-07,2382,989,102,965656,1169,9409,9691, ,5,12,0,965656,10,976,978
2026-05-07,2882,163,11,3667302,46,3751,3645, ,2,3,0,3667302,2,119,120
2026-05-07,2354,4130,84,353621,5420,27452,28826, ,44,236,0,353621,309,433,360
2026-05-07,2867,0,0,0,0,0,0,OX ,0,0,0,0,0,0,0
2026-05-07,1303,4958,7,1982705,3972,50134,49155, ,48,414,0,1982705,32,3117,3499
2026-05-07,4906,3029,0,109088,1675,28714,27360, ,4,4,79,109088,279,1577,1381
2026-05-07,2351,2505,8,45535,2370,24530,24403, ,14,29,16,45535,37,294,302
2026-05-07,2364,4,2,13097,1,842,841, ,0,0,0,13097,0,1,1
2026-05-07,6789,643,2,79574,810,11808,11977, ,15,3,0,79574,16,167,154
2026-05-07,4938,167,1,670541,286,4211,4331, ,1,0,0,670541,2,31,29
2026-05-07,3532,1834,0,96962,1116,8044,7326, ,20,81,0,96962,74,240,247
2026-05-07,6533,105,1,12662,132,2351,2379, ,0,14,0,12662,0,25,39
2026-05-07,3583,196,0,20086,194,2660,2658, ,8,0,0,20086,10,612,602
2026-05-07,2908,152,0,127471,0,14754,14602, ,0,0,0,127471,0,0,0
2026-05-07,3707,3834,0,86617,2147,14273,12586,,110,76,4,86617,91,725,744
2026-05-07,2353,611,17,761963,516,27874,27796, ,1,0,0,761963,2,18,16
2026-05-07,2332,196,4,150560,90,20607,20505, ,1,12,0,150560,0,19,31
2026-05-07,1216,150,0,1420503,72,1586,1508, ,0,15,0,1420503,1,21,35
2026-05-07,2880,34,10,3479241,77,996,1049, ,0,0,0,3479241,0,3,3
2026-05-07,3017,711,18,98135,298,4458,4063, ,2,98,0,98135,5,28,121
2026-05-07,2348,8,0,37974,5,1697,1694, ,0,0,0,37974,0,8,8
2026-05-07,4958,3119,9,267649,2151,30204,29245, ,43,60,0,267649,50,807,817
2026-05-07,2851,0,0,200097,50,457,507, ,0,0,0,200097,0,0,0
2026-05-07,4968,139,2,23052,105,6452,6420, ,1,0,0,23052,7,47,40
2026-05-07,2356,1184,3,896868,2094,23046,23959, ,88,11,1,896868,41,275,246
2026-05-07,3028,704,1,59310,1073,3000,3370, ,14,4,0,59310,2,28,30
2026-05-07,4960,360,0,142926,627,18328,18595, ,567,0,0,142926,6,17,11
2026-05-07,4966,300,1,19739,298,5280,5279,,1,4,0,19739,0,15,11
2026-05-07,3593,0,0,0,0,0,0,OX ,0,0,0,0,0,0,0
2026-05-07,2363,1963,15,128747,1625,21530,21207, ,32,10,0,128747,13,172,169
2026-05-07,3260,3469,8,81436,5289,24173,26001,,42,80,66,81436,12,522,520
2026-05-07,3548,55,4,16936,75,4144,4168,,0,0,0,16936,1,10,11
2026-05-07,3231,2852,18,795103,1943,55586,54695, ,9,11,0,795103,21,539,529
2026-05-07,1215,53,0,73697,1,577,525, ,0,0,0,73697,0,0,0
2026-05-07,4919,10613,1,104941,2805,28088,20281, ,75,184,0,104941,617,2100,1667
2026-05-07,2357,354,0,185690,320,2488,2454, ,6,0,0,185690,2,47,45
2026-05-07,2855,726,0,400353,553,4946,4773, ,0,0,0,400353,2,52,50
2026-05-07,2849,0,0,223623,5,85,90, ,0,0,0,223623,0,0,0
2026-05-07,3530,43,2,19368,84,1373,1416, ,0,1,0,19368,1,2,2
2026-05-07,2884,162,0,4043500,183,6696,6717, ,0,1,0,4043500,2,6,5
2026-05-07,2330,1182,12,6483131,2014,26840,27684, ,1,8,0,6483131,6,119,121
2026-05-07,1301,796,5,1591435,363,15928,15500, ,4,17,0,1591435,7,395,405
2026-05-07,2345,228,0,140279,145,1963,1880, ,1,3,0,140279,2,40,41
2026-05-07,2850,1,0,78990,2,177,178, ,0,0,0,78990,0,0,0
2026-05-07,3016,861,0,72135,571,6084,5794, ,1176,93,0,72135,39,653,707
2026-05-07,2852,0,0,75290,4,366,370, ,0,0,0,75290,0,0,0
2026-05-07,2383,136,1,89580,98,2085,2048, ,0,6,0,89580,3,52,55
2026-05-07,2885,139,0,3332787,44,1460,1365, ,0,0,0,3332787,0,37,37
2026-05-07,6669,201,0,46460,253,2205,2257, ,2,1,0,46460,0,14,15
2026-05-07,2337,14492,10,495313,20054,133101,138673, ,378,748,9,495313,118,3087,3726
2026-05-07,2504,23,0,295000,50,3688,3715, ,0,0,0,295000,0,41,41
2026-05-07,2537,18,0,75139,30,3263,3275, ,0,0,0,75139,0,0,0
2026-05-07,2501,115,0,289890,421,4970,5276, ,1,0,0,289890,1,6,5
2026-05-07,4128,82,21,147042,100,7292,7331,,0,0,0,147042,5,2,7
2026-05-07,2538,12,1,111256,6,2567,2562, ,0,0,0,111256,0,0,0
2026-05-07,2498,283,12,209016,346,30741,30816, ,1,31,0,209016,21,690,700
2026-05-07,3481,99813,19,1997299,70592,366951,337749, ,632,206,5,1997299,2696,18889,16404
2026-05-07,2891,194,2,4919454,650,3112,3570, ,1,7,0,4919454,25,175,157
2026-05-07,4126,0,0,18150,0,772,772,,0,0,0,18150,0,0,0
2026-05-07,1210,6,0,223691,6,1802,1802, ,0,0,0,223691,0,0,0
2026-05-07,2915,65,4,276079,21,9065,9025, ,0,0,0,276079,1,68,67
2026-05-07,3597,16,0,9809,37,1221,1242,,0,0,0,9809,0,0,0
2026-05-07,2712,0,0,0,0,10,10,OX ,0,0,0,0,0,0,0
2026-05-07,2542,159,0,543270,114,8387,8342, ,0,4,0,543270,0,169,173
2026-05-07,2910,0,0,43850,0,2,2, ,0,0,0,43850,0,0,0
2026-05-07,4133,37,0,15138,20,1011,994, ,0,0,0,15138,0,0,0
2026-05-07,2462,27,0,30486,24,2518,2515, ,0,0,0,30486,1,3,2
2026-05-07,3706,1860,2,331803,2668,34736,35546, ,21,34,0,331803,16,192,210
2026-05-07,2461,337,0,47971,8,4101,3772, ,0,0,0,47971,0,2,2
2026-05-07,1225,108,0,60567,27,6339,6258, ,0,0,0,60567,0,0,0
2026-05-07,4142,62,0,107376,17,6701,6656, ,0,0,0,107376,0,1,1
2026-05-07,6643,47,2,10449,85,2389,2429,,51,0,0,10449,0,25,25
2026-05-07,4108,0,0,0,0,0,0,OX ,0,0,0,0,0,0,0
2026-05-07,1232,0,0,39993,0,6,6, ,0,0,0,39993,0,0,0
2026-05-07,3711,633,1,1115208,1013,6329,6710, ,12,1,0,1115208,10,105,96
2026-05-07,2505,19,0,95000,0,2962,2943, ,0,0,0,95000,0,0,0
2026-05-07,4116,2,0,11141,0,264,262,11     C,0,0,0,11141,0,0,0
2026-05-07,2524,4,0,91495,8,3266,3270, ,0,0,0,91495,0,1,1
2026-05-07,2903,5,0,354235,11,1741,1747, ,0,0,0,354235,0,1,1
2026-05-07,2520,10,1,152371,109,4682,4782, ,0,1,0,152371,0,145,146
2026-05-07,2528,0,0,108999,0,5552,5552, ,0,0,0,108999,0,0,0
2026-05-07,2890,396,0,3623080,8,3282,2894, ,0,0,0,3623080,0,13,13
2026-05-07,2892,39,2896,3594867,322,15708,18887, ,0,0,0,3594867,2,2,0
2026-05-07,2471,9,0,11813,10,1420,1421, ,0,0,0,11813,0,0,0
2026-05-07,2515,99,6,401976,96,30452,30455, ,0,1,0,401976,0,43,44
2026-05-07,1229,28,0,448990,56,2782,2810, ,0,0,0,448990,0,0,0
