date,futures_id,contract_date,open,max,min,close,spread,spread_per,volume,settlement_price,open_interest,trading_session
2026-06-10,MTX,202703,45776.0,46200.0,45350.0,45377.0,-1085.0,-2.34,18,45252.0,357,position
2026-06-10,MTX,202606/202607,31.0,60.0,18.0,29.0,0.0,0.0,35,0.0,0,position
2026-06-10,MTX,202606/202608,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-06-10,MTX,202606/202609,421.0,421.0,406.0,414.0,0.0,0.0,70,0.0,0,position
2026-06-10,MTX,202606/202612,1057.0,1060.0,1057.0,1060.0,0.0,0.0,8,0.0,0,position
2026-06-10,MTX,202606/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-06-10,MTX,202606W2/202606,-133.0,-22.0,-181.0,-22.0,0.0,0.0,22,0.0,0,position
2026-06-10,MTX,202607/202608,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-06-10,MTX,202607/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-06-11,MTX,202606,43503.0,43972.0,42455.0,42605.0,-762.0,-1.76,352532,0.0,0,after_market
2026-06-11,MTX,202606W4,43050.0,43550.0,42649.0,43550.0,98.0,0.23,11,0.0,0,after_market
2026-06-11,MTX,202607,43540.0,43987.0,42490.0,42636.0,-774.0,-1.78,14196,0.0,0,after_market
2026-06-11,MTX,202608,43796.0,44130.0,42677.0,42779.0,-887.0,-2.03,452,0.0,0,after_market
2026-06-11,MTX,202609,43890.0,44288.0,42896.0,42957.0,-886.0,-2.02,216,0.0,0,after_market
2026-06-11,MTX,202612,44701.0,44890.0,43503.0,43546.0,-916.0,-2.06,137,0.0,0,after_market
2026-06-11,MTX,202703,45377.0,45377.0,44260.0,44286.0,-966.0,-2.13,22,0.0,0,after_market
2026-06-11,MTX,202606/202606W4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-06-11,MTX,202606/202607,22.0,26.0,16.0,26.0,0.0,0.0,11,0.0,0,after_market
2026-06-11,MTX,202606/202608,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-06-11,MTX,202606/202609,389.0,389.0,389.0,389.0,0.0,0.0,2,0.0,0,after_market
2026-06-11,MTX,202606/202612,1002.0,1002.0,1002.0,1002.0,0.0,0.0,2,0.0,0,after_market
2026-06-11,MTX,202606/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-06-11,MTX,202607/202608,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-06-11,MTX,202607/202612,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-06-11,MTX,202607/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-06-11,MTX,202609/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-06-11,MTX,202606,42610.0,43513.0,42139.0,43241.0,-126.0,-0.29,230162,43219.0,25495,position
2026-06-11,MTX,202606W4,43132.0,43195.0,42388.0,42483.0,-969.0,-2.23,8,43268.0,1,position
2026-06-11,MTX,202607,42627.0,43535.0,42162.0,43298.0,-112.0,-0.26,10387,43290.0,8439,position
2026-06-11,MTX,202608,42874.0,43680.0,42350.0,43415.0,-251.0,-0.57,341,43420.0,787,position
2026-06-11,MTX,202609,43177.0,43843.0,42520.0,43600.0,-243.0,-0.55,143,43589.0,2336,position
2026-06-11,MTX,202612,43784.0,44462.0,43200.0,44129.0,-333.0,-0.75,82,44213.0,763,position
2026-06-11,MTX,202703,44950.0,45250.0,44050.0,45066.0,-186.0,-0.41,14,45104.0,357,position
2026-06-11,MTX,202606/202606W4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-06-11,MTX,202606/202607,33.0,77.0,13.0,68.0,0.0,0.0,246,0.0,0,position
2026-06-11,MTX,202606/202608,184.0,195.0,174.0,195.0,0.0,0.0,51,0.0,0,position
2026-06-11,MTX,202606/202609,349.0,354.0,349.0,354.0,0.0,0.0,4,0.0,0,position
2026-06-11,MTX,202606/202612,965.0,965.0,965.0,965.0,0.0,0.0,2,0.0,0,position
2026-06-11,MTX,202606/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-06-11,MTX,202607/202612,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-06-11,MTX,202607/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-06-11,MTX,202608/202609,100.0,100.0,100.0,100.0,0.0,0.0,1,0.0,0,position
